1,1,1.205394983
1,1,1.573684931
1,1,1.975433111
1,1,0.820422888
1,1,2.427566051
1,1,1.171831846
1,1,1.32254982
1,1,2.310374022
1,1,0.78695488
1,1,1.171973944
1,1,0.853760004
1,1,1.088133097
1,1,1.088228941
1,1,0.887282133
1,1,0.937576056
1,1,1.557049036
1,1,1.372912169
1,1,0.753443003
1,1,1.155112028
1,1,0.736579895
1,1,1.55708003
1,1,1.205357075
1,1,1.489938974
1,1,0.837053061
1,1,1.389484882
1,0,2.142935038
1,1,1.657486916
1,1,2.126181841
1,1,2.109435081
1,1,1.15513587
1,1,1.222059965
1,1,2.477741003
1,1,1.875054836
1,1,0.920876026
1,1,0.853805065
1,1,1.356178999
1,1,0.870565891
1,1,1.473311901
1,1,0.686430931
1,1,0.870643854
1,1,1.858363152
1,1,0.870632887
1,1,1.054615974
1,1,2.36050415
1,1,1.858361959
1,1,0.753411055
1,1,1.573808908
1,1,0.853757858
1,1,1.640625
1,1,1.406399012
1,1,0.786819935
1,1,1.858350992
1,0,0.803632021
1,1,1.1550951
1,1,1.624058008
1,1,1.054764032
1,1,0.753464937
1,1,1.155127048
1,1,1.874943972
1,1,1.12156105
1,1,0.719890833
1,1,1.071550846
1,1,0.836924076
1,1,1.138386965
1,1,0.77017498
1,0,1.791388035
1,1,1.908521891
1,1,0.803595066
1,1,0.971014977
1,1,1.255680084
1,1,0.736600161
1,1,1.021252155
1,1,1.289010048
1,1,1.289170027
1,1,0.703189135
1,1,1.071334124
1,1,1.422997952
1,1,2.008985996
1,1,1.490139961
1,1,2.126110077
1,1,0.686414003
1,1,1.456556082
1,1,1.155112982
1,1,0.77016902
1,1,0.719884157
1,1,0.703186035
1,1,1.171867132
1,1,1.021305084
1,1,1.205297947
1,1,0.853706837
1,1,1.088191986
1,1,1.690823078
1,1,1.372820854
1,1,0.870574951
1,1,2.042555809
1,1,1.021249056
1,1,0.753370047
1,1,2.075949192
1,1,0.853786945
1,1,1.171981096
1,1,0.770089865
1,1,1.138502836
1,1,0.753406048
1,1,0.652963877
1,1,0.820327044
1,1,1.104877949
1,1,0.803519011
1,1,1.305773973
1,1,0.770146847
1,1,1.155187845
1,1,0.719915152
1,1,1.08829999
1,1,0.703067064
1,1,1.004489899
1,1,1.37291193
1,1,1.05469203
1,0,1.088271141
1,1,0.837124825
1,1,1.071362972
1,1,0.954262018
1,1,0.68640399
1,1,0.686414957
1,1,1.456642866
1,1,0.736507177
1,1,0.853863001
1,1,1.1050179
1,1,2.310357094
1,1,0.753473997
1,1,1.222241163
1,1,1.690788031
1,1,0.971009016
1,1,1.33941102
1,1,1.205284834
1,0,1.87502408
1,1,1.255589008
1,1,0.920895815
1,1,1.171827078
1,1,1.439718008
1,1,2.377177
1,1,0.954267979
1,1,1.406380177
1,1,0.569194078
1,1,0.786949873
1,1,0.518909931
1,1,1.10494709
1,1,0.652887821
1,0,1.473299026
1,1,0.954329014
1,1,0.887249947
1,1,2.126199007
1,1,2.29358077
1,1,0.920861006
1,1,1.875085115
1,1,0.803606033
1,1,1.473222017
1,1,0.820369005
1,1,1.205389023
1,1,1.171999931
1,1,0.803612947
1,1,0.920768023
1,1,0.837151051
1,1,0.719828129
1,1,0.636236906
1,1,0.586086988
1,1,0.653040886
1,1,0.652793169
1,1,0.452039003
1,1,0.736628056
1,1,1.540197849
1,1,0.703164101
1,1,1.138384819
1,1,0.82030797
1,1,1.222239971
1,1,1.272348166
1,1,1.757966042
1,1,1.523437023
1,1,1.523468018
1,1,1.573854923
